Cycle,OpSet1,OpSet2,OpSet3,SensorMeasure1,SensorMeasure2,SensorMeasure3,SensorMeasure4,SensorMeasure5,SensorMeasure6,SensorMeasure7,SensorMeasure8,SensorMeasure9,SensorMeasure10,SensorMeasure11,SensorMeasure12,SensorMeasure13,SensorMeasure14,SensorMeasure15,SensorMeasure16,SensorMeasure17,SensorMeasure18,SensorMeasure19,SensorMeasure20,SensorMeasure21,labels
128,0.002,0.0,100.0,518.67,643.07,1607.03,1429.4,14.62,21.61,552.3,2388.26,9041.28,1.3,47.96,520.63,2388.21,8115.5,8.4948,0.03,396,2388,100.0,38.69,23.1347,2
129,10.0024,0.2506,100.0,489.05,605.81,1505.05,1320.72,10.52,15.5,393.52,2319.06,8768.69,1.26,45.81,371.22,2388.4,8116.09,8.7153,0.03,370,2319,100.0,28.23,17.0874,2
130,42.0003,0.84,100.0,445.0,550.31,1365.09,1135.81,3.91,5.72,138.12,2211.53,8309.2,1.02,42.52,130.12,2387.59,8070.95,9.4074,0.02,332,2212,100.0,10.53,6.3195,2
131,24.998,0.62,60.0,462.54,537.45,1265.45,1055.07,7.05,9.03,175.09,1915.1,8001.26,0.94,37.17,164.14,2027.98,7865.23,10.9495,0.02,308,1915,84.93,13.93,8.4511,2
132,20.0076,0.7,100.0,491.19,608.17,1498.8,1265.93,9.35,13.66,333.59,2324.01,8719.63,1.08,44.92,314.62,2388.13,8047.03,9.3285,0.03,366,2324,100.0,24.2,14.6086,2
133,42.0046,0.8416,100.0,445.0,549.9,1358.5,1131.5,3.91,5.72,138.2,2211.48,8306.47,1.02,42.45,130.02,2387.47,8068.61,9.4478,0.02,331,2212,100.0,10.51,6.2807,2
134,35.0067,0.8403,100.0,449.44,556.74,1367.93,1137.16,5.48,8.0,193.89,2222.72,8341.96,1.02,42.5,182.91,2387.75,8059.02,9.402,0.02,335,2223,100.0,14.92,8.7454,2
135,10.001,0.25,100.0,489.05,605.79,1505.33,1323.98,10.52,15.5,393.74,2319.07,8768.57,1.26,45.94,370.32,2388.29,8117.07,8.7483,0.03,370,2319,100.0,28.38,16.929,2
136,20.0047,0.7,100.0,491.19,608.47,1499.76,1262.28,9.35,13.66,333.37,2324.0,8716.39,1.07,44.74,313.73,2388.17,8049.7,9.3026,0.03,367,2324,100.0,24.56,14.4707,2
137,20.0075,0.7003,100.0,491.19,607.89,1487.05,1265.49,9.35,13.66,334.05,2324.01,8708.92,1.08,44.74,313.72,2388.18,8045.45,9.2855,0.03,367,2324,100.0,24.2,14.6084,2
138,10.0,0.25,100.0,489.05,605.39,1517.51,1325.31,10.52,15.5,393.49,2319.13,8768.23,1.26,45.87,370.44,2388.34,8110.04,8.7529,0.03,371,2319,100.0,28.3,17.0501,2
139,41.9986,0.8408,100.0,445.0,549.88,1361.61,1139.52,3.91,5.72,138.54,2211.5,8319.48,1.02,42.66,129.51,2387.57,8065.51,9.4664,0.02,332,2212,100.0,10.52,6.2593,2
140,35.0069,0.8406,100.0,449.44,556.36,1376.07,1139.35,5.48,8.0,194.98,2222.62,8340.82,1.02,42.43,182.95,2387.7,8048.75,9.397,0.02,338,2223,100.0,14.68,8.7953,2
141,34.9991,0.841,100.0,449.44,556.33,1375.95,1144.21,5.48,8.0,193.8,2222.7,8346.71,1.02,42.54,182.67,2387.76,8054.28,9.4441,0.02,339,2223,100.0,14.61,8.9616,2
142,20.0025,0.7,100.0,491.19,608.28,1497.31,1270.91,9.35,13.66,333.35,2324.03,8714.75,1.08,44.99,314.28,2388.15,8049.86,9.2781,0.03,367,2324,100.0,24.13,14.6524,2
143,35.0014,0.84,100.0,449.44,556.56,1374.08,1145.42,5.48,8.0,194.12,2222.65,8340.36,1.02,42.43,182.57,2387.71,8052.68,9.4254,0.02,335,2223,100.0,14.71,8.9133,2
144,0.0017,0.0018,100.0,518.67,643.02,1601.91,1429.43,14.62,21.61,551.92,2388.27,9040.24,1.3,48.09,520.24,2388.32,8120.19,8.5092,0.03,395,2388,100.0,38.27,23.1236,2
145,35.0007,0.8402,100.0,449.44,556.59,1376.19,1152.04,5.48,8.0,193.05,2222.67,8338.92,1.02,42.4,182.61,2387.77,8050.29,9.4189,0.02,338,2223,100.0,14.72,8.824,2
146,10.0006,0.2516,100.0,489.05,605.94,1511.92,1326.5,10.52,15.5,393.18,2319.23,8770.07,1.26,46.18,370.52,2388.43,8113.02,8.7345,0.03,372,2319,100.0,28.16,16.9984,2
147,25.0005,0.62,60.0,462.54,537.5,1268.62,1057.88,7.05,9.03,174.77,1915.02,8001.23,0.94,37.41,164.56,2027.97,7866.66,10.9764,0.02,310,1915,84.93,14.34,8.4476,2
148,0.0024,0.0013,100.0,518.67,643.73,1605.33,1425.76,14.62,21.61,551.69,2388.31,9039.84,1.3,48.07,519.76,2388.31,8115.88,8.524,0.03,397,2388,100.0,38.55,23.0079,2
149,42.0017,0.8414,100.0,445.0,550.49,1366.01,1149.81,3.91,5.71,137.76,2211.38,8307.72,1.02,42.77,129.55,2387.4,8066.19,9.4765,0.02,332,2212,100.0,10.45,6.2285,2
1,0.0025,0.0,100.0,518.67,642.04,1588.91,1404.3,14.62,21.61,552.8,2388.02,9063.58,1.3,47.36,521.38,2388.09,8143.02,8.4285,0.03,393,2388,100.0,38.88,23.2326,0
2,35.0058,0.84,100.0,449.44,556.13,1363.81,1124.7,5.48,8.0,194.62,2223.04,8354.83,1.02,42.01,183.06,2388.12,8073.01,9.3332,0.02,334,2223,100.0,14.86,8.9052,0
3,0.002,0.0,100.0,518.67,642.76,1588.03,1407.73,14.62,21.61,553.13,2388.07,9063.35,1.3,47.39,521.91,2388.09,8141.78,8.4273,0.03,393,2388,100.0,38.73,23.2169,0
4,41.9998,0.84,100.0,445.0,549.96,1348.36,1122.03,3.91,5.71,138.79,2212.06,8321.27,1.02,41.89,130.11,2388.18,8093.08,9.3489,0.02,331,2212,100.0,10.68,6.4105,0
5,0.0024,0.002,100.0,518.67,642.21,1586.67,1407.04,14.62,21.61,553.86,2388.03,9061.96,1.3,47.4,521.48,2388.04,8147.29,8.4242,0.03,391,2388,100.0,39.03,23.4084,0
6,20.0033,0.7001,100.0,491.19,607.11,1481.72,1248.71,9.35,13.66,335.2,2323.96,8729.45,1.08,44.47,315.37,2388.16,8070.72,9.2362,0.02,364,2324,100.0,24.41,14.6687,0
7,10.0047,0.25,100.0,489.05,604.86,1505.35,1310.27,10.52,15.49,394.1,2318.92,8790.67,1.26,45.28,371.47,2388.1,8138.6,8.667,0.03,369,2319,100.0,28.61,17.1675,0
8,0.0021,0.0,100.0,518.67,642.31,1581.99,1405.72,14.62,21.61,554.92,2388.05,9064.63,1.3,47.4,521.73,2388.01,8146.31,8.4187,0.03,392,2388,100.0,39.0,23.4171,0
9,10.0032,0.2514,100.0,489.05,604.81,1495.56,1305.39,10.52,15.49,394.87,2318.98,8782.01,1.26,45.34,371.78,2388.1,8137.72,8.6771,0.03,368,2319,100.0,28.69,17.1786,0
10,25.0001,0.62,60.0,462.54,536.87,1263.73,1044.97,7.05,9.03,175.78,1915.45,8016.44,0.94,36.71,164.47,2028.36,7880.2,10.8924,0.02,305,1915,84.93,14.28,8.508,0
11,10.0009,0.25,100.0,489.05,604.4,1496.15,1307.82,10.52,15.5,394.65,2318.88,8779.67,1.26,45.41,371.46,2388.11,8129.52,8.6813,0.03,368,2319,100.0,28.56,17.2614,0
12,42.0057,0.8413,100.0,445.0,549.44,1354.31,1127.54,3.91,5.72,139.22,2212.0,8321.45,1.02,42.05,130.45,2388.08,8088.15,9.3344,0.02,332,2212,100.0,10.63,6.2389,0
13,42.0072,0.8415,100.0,445.0,549.7,1349.5,1126.37,3.91,5.72,139.17,2212.03,8325.22,1.02,42.09,130.53,2388.16,8093.48,9.3575,0.02,330,2212,100.0,10.5,6.3702,0
14,0.0009,0.0,100.0,518.67,642.19,1584.74,1400.46,14.62,21.61,553.22,2388.08,9069.03,1.3,47.47,521.57,2388.1,8142.43,8.4366,0.03,392,2388,100.0,39.07,23.4123,0
15,42.0066,0.8418,100.0,445.0,549.25,1350.47,1129.38,3.91,5.72,139.19,2212.04,8321.55,1.02,42.03,130.74,2388.09,8085.91,9.3482,0.02,332,2212,100.0,10.51,6.3607,0
16,0.0016,0.0,100.0,518.67,642.05,1584.18,1402.85,14.62,21.61,553.84,2388.08,9060.64,1.3,47.38,521.38,2388.05,8143.85,8.4667,0.03,393,2388,100.0,38.94,23.3335,0
17,9.9988,0.2504,100.0,489.05,604.04,1497.06,1313.28,10.52,15.49,394.27,2318.91,8794.3,1.26,45.41,371.7,2388.09,8136.98,8.6804,0.03,368,2319,100.0,28.63,17.0145,0
18,42.0035,0.84,100.0,445.0,549.75,1353.68,1122.27,3.91,5.71,138.95,2211.96,8323.2,1.02,41.86,130.61,2388.11,8092.55,9.3826,0.02,329,2212,100.0,10.64,6.4294,0
19,35.0027,0.84,100.0,449.44,556.15,1369.51,1130.29,5.48,8.0,194.61,2223.09,8361.69,1.02,41.86,182.96,2388.19,8079.0,9.3259,0.02,334,2223,100.0,14.75,8.9394,0
20,35.002,0.84,100.0,449.44,556.01,1366.15,1124.31,5.48,8.0,194.35,2223.1,8357.43,1.02,41.9,183.09,2388.18,8074.2,9.33,0.02,334,2223,100.0,14.89,8.7571,0
21,42.0026,0.8403,100.0,445.0,549.23,1351.49,1123.6,3.91,5.72,139.03,2212.06,8328.39,1.02,42.0,131.03,2388.08,8093.05,9.3538,0.02,331,2212,100.0,10.63,6.3981,0
22,42.0034,0.8412,100.0,445.0,548.94,1350.15,1126.44,3.91,5.72,138.82,2212.08,8332.65,1.02,42.18,130.86,2388.1,8091.39,9.3864,0.02,330,2212,100.0,10.65,6.3243,0
23,35.0033,0.84,100.0,449.44,556.06,1362.68,1122.25,5.48,8.0,194.39,2223.13,8359.48,1.02,41.89,183.07,2388.18,8075.05,9.3181,0.02,333,2223,100.0,14.94,8.9039,0
24,20.0042,0.7011,100.0,491.19,607.15,1482.68,1250.3,9.35,13.66,335.58,2324.0,8728.19,1.08,44.49,314.86,2388.16,8070.96,9.2304,0.02,365,2324,100.0,24.62,14.6853,0
25,42.0047,0.84,100.0,445.0,549.23,1350.6,1123.76,3.91,5.71,138.69,2211.94,8329.0,1.02,42.06,130.44,2388.06,8091.77,9.3814,0.02,330,2212,100.0,10.58,6.4372,0
26,42.0054,0.84,100.0,445.0,549.8,1359.01,1125.52,3.91,5.71,138.47,2212.06,8329.1,1.02,41.84,130.31,2388.09,8087.1,9.372,0.02,330,2212,100.0,10.67,6.3556,0
27,25.0018,0.6204,60.0,462.54,536.8,1258.35,1041.62,7.05,9.02,175.91,1915.46,8020.0,0.94,36.82,164.66,2028.39,7880.17,10.8834,0.02,308,1915,84.93,14.34,8.5547,0
28,42.0023,0.84,100.0,445.0,549.75,1355.35,1123.07,3.91,5.71,139.33,2211.99,8326.96,1.02,41.95,130.98,2388.0,8085.84,9.3602,0.02,330,2212,100.0,10.62,6.3142,0
29,0.0011,0.0,100.0,518.67,642.37,1590.06,1404.71,14.62,21.61,553.66,2388.09,9061.66,1.3,47.44,522.59,2388.07,8140.3,8.419,0.03,391,2388,100.0,39.04,23.3727,0
30,42.0009,0.84,100.0,445.0,549.59,1349.38,1125.87,3.91,5.72,138.46,2211.93,8328.24,1.02,42.23,130.7,2388.04,8083.57,9.3754,0.02,329,2212,100.0,10.53,6.3671,0
31,20.0012,0.7007,100.0,491.19,607.26,1475.22,1254.78,9.35,13.66,335.16,2324.0,8735.72,1.08,44.24,315.18,2388.12,8066.54,9.1702,0.02,366,2324,100.0,24.48,14.7078,0
32,42.0068,0.84,100.0,445.0,549.96,1354.0,1133.31,3.91,5.72,139.56,2212.05,8325.41,1.02,42.06,130.21,2388.16,8097.03,9.3464,0.02,331,2212,100.0,10.58,6.3633,0
33,20.004,0.7,100.0,491.19,607.09,1482.68,1256.34,9.35,13.65,334.48,2323.94,8736.98,1.08,44.23,315.57,2388.12,8064.49,9.1938,0.02,364,2324,100.0,24.61,14.7845,0
34,0.0024,0.0,100.0,518.67,642.47,1596.96,1401.32,14.62,21.61,553.52,2388.06,9063.22,1.3,47.51,521.57,2388.04,8140.21,8.4111,0.03,394,2388,100.0,38.88,23.3349,0
35,0.0029,0.0011,100.0,518.67,642.21,1588.21,1410.57,14.62,21.61,552.89,2388.06,9063.05,1.3,47.56,521.62,2388.06,8150.31,8.4041,0.03,395,2388,100.0,38.93,23.3773,0
36,41.9995,0.8404,100.0,445.0,549.31,1352.23,1118.35,3.91,5.72,138.57,2212.07,8329.81,1.02,42.0,131.2,2388.13,8093.43,9.3349,0.02,331,2212,100.0,10.67,6.4578,0
37,20.0,0.7,100.0,491.19,606.91,1487.11,1253.67,9.35,13.66,334.65,2323.96,8735.19,1.07,44.47,315.21,2388.18,8069.96,9.2243,0.02,366,2324,100.0,24.66,14.673,0
38,20.0013,0.7,100.0,491.19,607.91,1480.77,1247.22,9.35,13.65,334.53,2324.03,8732.31,1.08,44.12,315.58,2388.17,8066.11,9.2041,0.02,364,2324,100.0,24.54,14.7378,0
39,9.9992,0.25,100.0,489.05,604.66,1501.94,1305.22,10.52,15.49,394.53,2318.91,8790.33,1.26,45.43,371.86,2388.15,8136.84,8.6386,0.03,368,2319,100.0,28.58,17.2025,0
40,35.0032,0.8413,100.0,449.44,555.77,1361.42,1131.25,5.48,8.0,195.03,2223.07,8350.11,1.02,42.07,183.37,2388.13,8069.35,9.312,0.02,333,2223,100.0,15.01,8.8263,0
41,42.0074,0.8411,100.0,445.0,549.55,1352.85,1123.89,3.91,5.71,138.72,2212.04,8326.49,1.02,42.06,130.43,2388.02,8091.07,9.3573,0.02,332,2212,100.0,10.76,6.523,0
42,42.0067,0.8401,100.0,445.0,549.01,1357.86,1127.57,3.91,5.71,138.58,2212.06,8329.96,1.02,41.98,130.49,2388.13,8098.81,9.3545,0.02,332,2212,100.0,10.59,6.3099,0
43,35.0025,0.84,100.0,449.44,555.33,1369.64,1127.2,5.48,8.0,194.62,2223.01,8359.07,1.02,41.94,183.6,2388.16,8077.02,9.3183,0.02,333,2223,100.0,14.68,8.9617,0
44,20.0006,0.7,100.0,491.19,607.22,1485.64,1255.3,9.35,13.65,334.88,2324.04,8731.08,1.08,44.32,315.05,2388.12,8072.34,9.2276,0.02,364,2324,100.0,24.46,14.7283,0
45,20.0029,0.7006,100.0,491.19,607.58,1482.57,1248.2,9.35,13.66,334.43,2324.01,8733.44,1.08,44.35,315.49,2388.14,8069.69,9.2257,0.02,364,2324,100.0,24.51,14.6776,0
46,0.0023,0.0,100.0,518.67,642.67,1588.71,1406.63,14.62,21.61,554.41,2388.05,9057.55,1.3,47.38,522.03,2388.05,8144.81,8.4212,0.03,393,2388,100.0,38.95,23.3586,0
47,35.0045,0.84,100.0,449.44,555.73,1367.33,1135.83,5.48,8.0,194.26,2223.08,8360.88,1.02,41.82,183.59,2388.2,8072.85,9.35,0.02,333,2223,100.0,14.9,9.0047,0
48,25.0029,0.6208,60.0,462.54,536.7,1257.58,1045.96,7.05,9.03,175.73,1915.47,8014.54,0.94,36.68,164.34,2028.37,7884.02,10.9116,0.02,308,1915,84.93,14.32,8.5201,0
49,0.0029,0.0005,100.0,518.67,642.47,1584.53,1402.1,14.62,21.61,553.55,2388.06,9064.93,1.3,47.38,522.31,2388.05,8141.89,8.4112,0.03,391,2388,100.0,38.86,23.382,0
50,0.0,0.0019,100.0,518.67,642.48,1584.53,1399.74,14.62,21.61,554.59,2388.07,9064.93,1.3,47.46,521.9,2388.07,8148.96,8.4519,0.03,390,2388,100.0,38.84,23.4306,0
51,0.0003,0.0002,100.0,518.67,642.81,1587.59,1411.27,14.62,21.61,553.88,2388.06,9058.99,1.3,47.47,521.83,2388.05,8147.08,8.419,0.03,393,2388,100.0,38.78,23.3847,0
52,25.0035,0.6203,60.0,462.54,536.81,1262.6,1050.61,7.05,9.03,175.92,1915.43,8005.94,0.94,36.66,164.91,2028.35,7879.44,10.8789,0.02,306,1915,84.93,14.34,8.4604,0
53,9.9994,0.2519,100.0,489.05,604.59,1501.01,1309.51,10.52,15.49,394.92,2318.94,8788.43,1.26,45.36,372.02,2388.08,8143.58,8.6691,0.03,370,2319,100.0,28.53,17.1442,0
54,25.004,0.6206,60.0,462.54,537.08,1265.08,1050.62,7.05,9.03,175.2,1915.55,8013.06,0.94,36.7,164.42,2028.4,7879.79,10.8931,0.02,308,1915,84.93,14.45,8.5791,0
55,20.0007,0.7,100.0,491.19,607.7,1480.18,1248.5,9.35,13.66,334.73,2324.06,8738.24,1.08,44.07,315.15,2388.13,8071.62,9.1934,0.02,365,2324,100.0,24.56,14.6503,0
56,10.0038,0.2501,100.0,489.05,604.66,1501.86,1304.31,10.52,15.49,394.82,2318.9,8791.62,1.26,45.62,371.91,2388.12,8139.54,8.6256,0.03,366,2319,100.0,28.61,17.166,0
57,20.0065,0.7018,100.0,491.19,607.46,1484.37,1252.06,9.35,13.66,335.06,2323.97,8731.6,1.07,44.25,315.03,2388.14,8068.64,9.212,0.02,365,2324,100.0,24.4,14.7167,0
58,42.0046,0.8401,100.0,445.0,550.39,1351.33,1120.9,3.91,5.71,139.04,2212.02,8329.85,1.02,42.02,130.29,2388.17,8092.05,9.3584,0.02,331,2212,100.0,10.69,6.3918,0
59,0.0008,0.0009,100.0,518.67,642.47,1587.38,1409.88,14.62,21.61,553.27,2388.09,9067.12,1.3,47.27,521.27,2388.14,8144.08,8.4161,0.03,392,2388,100.0,38.75,23.4117,0
60,20.0072,0.7016,100.0,491.19,607.89,1480.05,1257.12,9.35,13.66,334.39,2324.01,8726.14,1.08,44.38,314.9,2388.15,8067.05,9.2215,0.02,365,2324,100.0,24.48,14.7642,0
61,41.9985,0.8407,100.0,445.0,549.58,1351.64,1133.12,3.91,5.72,139.05,2212.03,8325.92,1.02,42.14,130.07,2388.14,8094.26,9.325,0.02,330,2212,100.0,10.59,6.3635,0
62,42.0041,0.84,100.0,445.0,549.19,1354.98,1131.92,3.91,5.72,138.81,2212.07,8329.9,1.02,42.01,130.51,2388.19,8093.75,9.358,0.02,330,2212,100.0,10.74,6.3006,0
63,35.005,0.8411,100.0,449.44,555.48,1370.56,1128.59,5.48,8.0,195.39,2223.06,8359.65,1.02,41.84,182.41,2388.18,8076.66,9.3151,0.02,334,2223,100.0,14.84,8.9547,0
64,25.0014,0.62,60.0,462.54,536.28,1265.29,1045.03,7.05,9.02,175.05,1915.48,8014.85,0.94,36.76,163.94,2028.34,7886.29,10.897,0.02,306,1915,84.93,14.41,8.5902,0
65,24.9984,0.62,60.0,462.54,536.85,1267.64,1047.94,7.05,9.03,175.82,1915.41,8020.24,0.94,36.51,164.19,2028.39,7882.45,10.9374,0.02,306,1915,84.93,14.19,8.5448,0
66,42.0076,0.84,100.0,445.0,549.4,1356.45,1124.35,3.91,5.71,138.98,2212.01,8331.25,1.02,42.11,130.64,2388.12,8093.8,9.3345,0.02,331,2212,100.0,10.72,6.4082,0
67,25.0034,0.6219,60.0,462.54,536.3,1264.5,1044.17,7.05,9.03,175.51,1915.5,8017.53,0.94,36.61,164.6,2028.4,7876.09,10.9044,0.02,306,1915,84.93,14.27,8.586,0
68,20.007,0.7,100.0,491.19,607.43,1488.33,1257.82,9.35,13.66,334.52,2324.0,8738.58,1.08,44.21,315.12,2388.15,8067.09,9.2456,0.02,363,2324,100.0,24.5,14.6447,0
69,24.9993,0.62,60.0,462.54,537.19,1262.41,1046.0,7.05,9.03,175.8,1915.44,8018.86,0.94,36.84,164.77,2028.32,7877.86,10.9357,0.02,307,1915,84.93,14.32,8.5893,0
70,25.0032,0.62,60.0,462.54,536.7,1256.86,1049.27,7.05,9.03,175.61,1915.45,8012.9,0.94,36.8,164.73,2028.34,7875.7,10.9207,0.02,307,1915,84.93,14.44,8.5972,0
71,41.9993,0.8417,100.0,445.0,549.44,1354.17,1122.39,3.91,5.71,138.99,2212.06,8334.64,1.02,41.81,131.31,2388.14,8091.04,9.3448,0.02,332,2212,100.0,10.77,6.4066,0
72,19.9988,0.7,100.0,491.19,607.46,1484.74,1248.64,9.35,13.66,334.74,2324.05,8723.36,1.08,44.3,314.67,2388.13,8071.32,9.2166,0.02,365,2324,100.0,24.49,14.6977,0
73,0.0018,0.0007,100.0,518.67,642.24,1594.28,1403.14,14.62,21.61,554.48,2388.1,9069.24,1.3,47.46,521.9,2388.08,8148.27,8.4353,0.03,392,2388,100.0,38.82,23.4012,0
74,20.0053,0.7,100.0,491.19,607.31,1488.8,1250.84,9.35,13.66,334.6,2324.05,8733.09,1.08,44.17,314.71,2388.15,8072.38,9.2363,0.02,364,2324,100.0,24.47,14.6929,0
75,35.0013,0.84,100.0,449.44,555.15,1362.71,1130.65,5.48,8.0,193.9,2223.04,8359.71,1.02,41.95,183.75,2388.17,8075.19,9.3663,0.02,333,2223,100.0,14.87,8.7785,0
76,20.0002,0.7,100.0,491.19,607.12,1483.17,1248.87,9.35,13.66,334.83,2323.98,8728.21,1.08,44.41,315.24,2388.08,8068.52,9.2023,0.02,365,2324,100.0,24.45,14.7145,0
77,10.0047,0.2516,100.0,489.05,604.25,1505.64,1308.32,10.52,15.49,394.64,2318.89,8789.94,1.26,45.23,371.44,2388.08,8140.53,8.6734,0.03,369,2319,100.0,28.73,17.0905,0
78,20.0034,0.702,100.0,491.19,607.32,1491.19,1253.45,9.35,13.66,334.76,2324.06,8735.14,1.08,44.34,315.42,2388.16,8069.05,9.2138,0.02,364,2324,100.0,24.46,14.6636,0
79,0.0021,0.0017,100.0,518.67,642.6,1592.0,1403.47,14.62,21.61,553.67,2387.99,9072.89,1.3,47.42,521.95,2388.07,8140.45,8.4228,0.03,393,2388,100.0,38.92,23.2665,0
80,0.0003,0.0002,100.0,518.67,642.98,1586.92,1409.57,14.62,21.61,553.68,2388.05,9074.03,1.3,47.37,521.49,2388.07,8147.11,8.4291,0.03,393,2388,100.0,38.99,23.3614,0
81,42.0051,0.84,100.0,445.0,549.92,1355.37,1126.74,3.91,5.72,139.01,2212.05,8334.48,1.02,42.03,130.51,2388.18,8096.43,9.3328,0.02,332,2212,100.0,10.67,6.4998,0
82,10.0046,0.2508,100.0,489.05,605.04,1498.41,1311.46,10.52,15.49,394.68,2318.93,8786.21,1.26,45.52,371.29,2388.1,8138.33,8.6366,0.03,369,2319,100.0,28.5,17.1249,0
83,35.0035,0.842,100.0,449.44,555.78,1362.95,1127.15,5.48,8.0,194.21,2223.14,8358.63,1.02,42.01,182.91,2388.16,8074.52,9.3204,0.02,335,2223,100.0,14.88,8.9239,0
84,25.0067,0.62,60.0,462.54,536.64,1255.69,1050.91,7.05,9.03,175.55,1915.46,8022.46,0.94,36.83,164.31,2028.3,7883.4,10.9288,0.02,305,1915,84.93,14.28,8.6145,0
85,20.0022,0.7,100.0,491.19,607.54,1484.34,1253.49,9.35,13.66,334.71,2324.03,8733.25,1.08,44.3,315.42,2388.17,8071.21,9.2154,0.02,365,2324,100.0,24.5,14.721,0
86,0.0004,0.0,100.0,518.67,642.24,1591.82,1406.03,14.62,21.61,553.18,2388.12,9062.31,1.3,47.36,521.89,2388.06,8145.8,8.4361,0.03,392,2388,100.0,38.91,23.3869,0
87,42.0024,0.84,100.0,445.0,549.31,1354.22,1123.87,3.91,5.72,139.04,2212.01,8335.97,1.02,42.14,131.12,2388.12,8088.44,9.3625,0.02,332,2212,100.0,10.61,6.3421,0
88,24.9994,0.62,60.0,462.54,537.05,1265.9,1054.83,7.05,9.03,176.96,1915.47,8014.51,0.94,36.75,164.65,2028.38,7884.11,10.8993,0.02,307,1915,84.93,14.17,8.5963,0
89,24.9997,0.62,60.0,462.54,536.21,1263.14,1054.32,7.05,9.03,175.59,1915.54,8022.94,0.94,36.75,164.53,2028.42,7881.17,10.873,0.02,308,1915,84.93,14.32,8.4857,0
90,42.0041,0.8402,100.0,445.0,549.84,1352.45,1123.05,3.91,5.71,138.94,2212.08,8336.51,1.02,42.0,130.5,2388.16,8090.88,9.3298,0.02,332,2212,100.0,10.69,6.3996,0
91,25.0017,0.62,60.0,462.54,536.46,1262.32,1054.64,7.05,9.03,174.75,1915.53,8014.07,0.94,36.66,164.8,2028.45,7876.48,10.9147,0.02,307,1915,84.93,14.14,8.4671,0
92,42.0006,0.84,100.0,445.0,549.39,1358.44,1131.01,3.91,5.72,138.88,2212.05,8334.57,1.02,42.02,130.5,2388.18,8093.63,9.3758,0.02,331,2212,100.0,10.57,6.3396,0
93,10.0018,0.25,100.0,489.05,604.74,1496.94,1315.39,10.52,15.5,394.52,2318.97,8787.12,1.26,45.37,371.58,2388.15,8138.13,8.6564,0.03,369,2319,100.0,28.47,17.0003,0
94,42.0001,0.8405,100.0,445.0,549.68,1349.65,1123.95,3.91,5.72,138.61,2212.06,8324.13,1.02,42.05,130.37,2388.12,8093.1,9.3712,0.02,331,2212,100.0,10.5,6.2922,0
95,10.0019,0.2512,100.0,489.05,604.72,1504.25,1307.41,10.52,15.49,394.61,2318.93,8786.98,1.26,45.41,371.05,2388.14,8140.15,8.6566,0.03,370,2319,100.0,28.67,17.1521,0
96,25.0051,0.62,60.0,462.54,536.56,1266.69,1049.63,7.05,9.03,175.06,1915.45,8021.66,0.94,36.75,164.79,2028.4,7883.94,10.9254,0.02,307,1915,84.93,14.32,8.4915,0
97,25.0021,0.62,60.0,462.54,536.8,1263.72,1045.04,7.05,9.03,174.94,1915.46,8013.46,0.94,36.75,164.9,2028.39,7880.55,10.9236,0.02,307,1915,84.93,14.37,8.593,0
98,0.0021,0.0,100.0,518.67,642.33,1590.35,1410.98,14.62,21.61,553.2,2388.06,9067.11,1.3,47.41,521.62,2388.07,8146.07,8.4294,0.03,392,2388,100.0,38.99,23.3449,0
99,20.0066,0.7,100.0,491.19,607.34,1483.53,1251.91,9.35,13.66,334.93,2324.0,8732.86,1.08,44.33,315.22,2388.16,8071.53,9.2121,0.02,365,2324,100.0,24.59,14.7073,0
100,35.0019,0.84,100.0,449.44,555.95,1361.18,1128.03,5.48,8.0,194.89,2223.1,8359.47,1.02,41.9,182.83,2388.25,8075.61,9.3283,0.02,336,2223,100.0,14.87,8.9435,0
101,9.9989,0.2508,100.0,489.05,604.41,1499.35,1306.82,10.52,15.49,394.73,2318.92,8787.19,1.26,45.33,371.83,2388.13,8139.08,8.6827,0.03,370,2319,100.0,28.42,17.132,0
102,0.0013,0.001,100.0,518.67,642.42,1594.1,1400.69,14.62,21.61,553.6,2388.09,9071.05,1.3,47.67,521.67,2388.05,8146.94,8.4025,0.03,392,2388,100.0,38.84,23.3365,0
103,42.0054,0.84,100.0,445.0,550.01,1354.64,1128.8,3.91,5.71,138.61,2212.07,8326.87,1.02,41.91,130.66,2388.15,8093.97,9.3632,0.02,332,2212,100.0,10.78,6.3501,0
104,0.0001,0.0,100.0,518.67,642.18,1594.8,1409.61,14.62,21.61,554.5,2388.03,9071.98,1.3,47.4,522.22,2388.08,8150.59,8.4376,0.03,392,2388,100.0,38.9,23.4028,0
105,34.9997,0.841,100.0,449.44,555.77,1360.13,1136.41,5.48,8.0,194.98,2223.14,8357.17,1.02,41.86,182.76,2388.22,8075.87,9.3094,0.02,336,2223,100.0,14.95,8.7949,0
106,19.999,0.7019,100.0,491.19,607.12,1491.8,1251.87,9.35,13.65,335.18,2324.03,8727.25,1.08,44.25,314.98,2388.17,8067.45,9.2513,0.02,364,2324,100.0,24.32,14.7463,0
107,0.0019,0.0018,100.0,518.67,642.97,1590.45,1401.75,14.62,21.61,553.89,2388.08,9067.0,1.3,47.44,521.43,2388.06,8151.95,8.4512,0.03,393,2388,100.0,38.9,23.3643,0
