Cycle,OpSet1,OpSet2,OpSet3,SensorMeasure1,SensorMeasure2,SensorMeasure3,SensorMeasure4,SensorMeasure5,SensorMeasure6,SensorMeasure7,SensorMeasure8,SensorMeasure9,SensorMeasure10,SensorMeasure11,SensorMeasure12,SensorMeasure13,SensorMeasure14,SensorMeasure15,SensorMeasure16,SensorMeasure17,SensorMeasure18,SensorMeasure19,SensorMeasure20,SensorMeasure21,labels
128,10.0046,0.2511,100.0,489.05,604.17,1495.57,1298.72,10.52,15.47,393.9,2318.69,8768.8,1.26,45.24,371.27,2387.87,8128.9,8.6257,0.03,368,2319,100.0,28.71,17.1948,0
129,42.0074,0.84,100.0,445.0,549.45,1348.04,1112.28,3.91,5.7,137.8,2211.92,8305.42,1.02,41.96,129.61,2388.05,8078.47,9.3965,0.02,329,2212,100.0,10.73,6.3038,0
130,42.0032,0.8406,100.0,445.0,548.71,1343.67,1117.47,3.91,5.7,137.95,2211.94,8309.5,1.02,41.69,130.02,2387.97,8074.0,9.3443,0.02,329,2212,100.0,10.61,6.3981,0
131,42.0072,0.84,100.0,445.0,549.35,1350.99,1112.52,3.91,5.7,138.12,2211.97,8311.85,1.02,41.67,129.86,2387.99,8077.29,9.3491,0.02,329,2212,100.0,10.61,6.3431,0
132,35.0018,0.84,100.0,449.44,555.31,1357.06,1120.11,5.48,7.98,193.65,2222.84,8338.68,1.02,41.67,182.37,2387.87,8057.95,9.3349,0.02,333,2223,100.0,14.92,8.8728,0
133,20.0004,0.7018,100.0,491.19,607.09,1476.7,1240.86,9.35,13.61,331.56,2323.75,8712.36,1.07,43.88,313.01,2387.83,8053.92,9.192,0.02,363,2324,100.0,24.44,14.6642,0
134,42.0002,0.84,100.0,445.0,548.9,1351.53,1112.92,3.91,5.7,136.97,2211.98,8315.98,1.02,41.72,129.89,2388.02,8075.05,9.3352,0.02,329,2212,100.0,10.69,6.3409,0
135,35.0012,0.84,100.0,449.44,555.39,1359.11,1120.1,5.48,7.97,193.26,2222.8,8328.0,1.02,41.56,181.56,2387.84,8058.46,9.2991,0.02,332,2223,100.0,14.92,8.9136,0
136,19.9984,0.7004,100.0,491.19,606.8,1478.85,1233.36,9.35,13.61,333.0,2323.72,8713.36,1.07,43.72,313.44,2387.85,8056.84,9.1891,0.02,362,2324,100.0,24.41,14.6817,0
137,42.0051,0.8413,100.0,445.0,549.5,1343.94,1114.96,3.91,5.69,138.13,2211.94,8312.78,1.02,41.74,130.31,2388.0,8076.73,9.3641,0.02,328,2212,100.0,10.72,6.3056,0
138,24.9997,0.62,60.0,462.54,536.25,1251.0,1043.17,7.05,9.0,175.33,1915.26,8004.93,0.94,36.63,164.05,2028.2,7867.03,10.8374,0.02,305,1915,84.93,14.31,8.6016,0
139,35.0034,0.8402,100.0,449.44,555.09,1363.95,1121.71,5.48,7.97,193.99,2222.85,8336.49,1.02,41.57,182.47,2387.96,8058.34,9.3339,0.02,331,2223,100.0,14.73,8.9369,0
140,0.0009,0.0002,100.0,518.67,641.74,1588.39,1391.63,14.62,21.58,553.22,2387.94,9033.82,1.3,46.84,520.84,2387.91,8129.47,8.4,0.03,391,2388,100.0,38.95,23.3584,0
141,41.9993,0.8418,100.0,445.0,549.31,1344.07,1116.46,3.91,5.7,137.12,2211.92,8307.26,1.02,41.83,130.19,2387.99,8076.06,9.3162,0.02,328,2212,100.0,10.37,6.3481,0
142,25.0072,0.62,60.0,462.54,536.23,1252.4,1036.42,7.05,9.0,175.28,1915.21,8000.21,0.94,36.44,164.07,2028.15,7866.6,10.9039,0.02,307,1915,84.93,14.29,8.6001,0
143,10.0024,0.25,100.0,489.05,603.81,1502.31,1297.29,10.52,15.46,394.37,2318.7,8770.92,1.26,44.79,370.68,2387.96,8118.86,8.6105,0.03,368,2319,100.0,28.68,17.1218,0
144,42.0077,0.8415,100.0,445.0,549.3,1350.14,1112.09,3.91,5.69,138.4,2211.91,8312.42,1.02,41.55,129.67,2387.98,8078.77,9.3515,0.02,329,2212,100.0,10.43,6.3703,0
145,10.0003,0.2507,100.0,489.05,604.5,1490.23,1302.75,10.52,15.46,393.97,2318.73,8770.42,1.26,45.04,370.46,2387.91,8126.56,8.616,0.03,368,2319,100.0,28.6,17.2085,0
146,25.001,0.62,60.0,462.54,536.58,1252.87,1035.3,7.05,9.0,175.34,1915.27,8003.85,0.94,36.48,163.91,2028.19,7871.35,10.8937,0.02,307,1915,84.93,14.17,8.5926,0
147,19.999,0.7005,100.0,491.19,606.66,1474.26,1239.48,9.35,13.61,333.69,2323.76,8714.07,1.07,44.14,313.76,2387.89,8057.27,9.1998,0.02,362,2324,100.0,24.46,14.7882,0
148,10.0016,0.25,100.0,489.05,604.01,1490.88,1296.98,10.52,15.46,392.97,2318.69,8774.49,1.26,44.95,370.73,2387.89,8124.34,8.6264,0.03,367,2319,100.0,28.71,17.0772,0
149,10.0058,0.2507,100.0,489.05,604.59,1490.68,1293.14,10.52,15.47,394.42,2318.73,8774.8,1.26,45.05,370.91,2387.87,8121.02,8.6314,0.03,367,2319,100.0,28.56,17.1495,0
150,25.0027,0.622,60.0,462.54,536.22,1263.68,1039.63,7.05,9.01,174.47,1915.32,8002.83,0.94,36.5,164.21,2028.17,7873.88,10.8966,0.02,305,1915,84.93,14.36,8.6399,0
151,35.0002,0.84,100.0,449.44,554.99,1357.65,1110.2,5.48,7.97,194.29,2222.83,8346.02,1.02,41.44,182.77,2387.9,8058.08,9.3359,0.02,332,2223,100.0,15.09,8.8182,0
152,41.9996,0.84,100.0,445.0,549.35,1350.77,1113.48,3.91,5.69,137.85,2211.97,8308.64,1.02,41.49,129.75,2388.0,8077.58,9.3416,0.02,328,2212,100.0,10.6,6.3124,0
153,25.0053,0.62,60.0,462.54,536.43,1262.22,1040.0,7.05,9.0,175.07,1915.25,8000.68,0.94,36.39,163.69,2028.18,7866.92,10.864,0.02,306,1915,84.93,14.42,8.5167,0
154,25.0,0.62,60.0,462.54,536.45,1250.45,1040.74,7.05,9.0,175.35,1915.28,7995.06,0.94,36.63,164.21,2028.17,7861.01,10.8484,0.02,306,1915,84.93,14.35,8.5502,0
155,42.0042,0.84,100.0,445.0,548.73,1343.72,1114.71,3.91,5.7,138.11,2211.93,8312.54,1.02,41.81,130.06,2388.0,8074.41,9.3734,0.02,329,2212,100.0,10.6,6.3018,0
156,19.9982,0.7,100.0,491.19,606.94,1474.86,1243.24,9.35,13.61,332.68,2323.75,8710.73,1.07,44.0,313.35,2387.81,8056.0,9.2035,0.02,363,2324,100.0,24.42,14.7066,0
157,42.0026,0.84,100.0,445.0,549.78,1346.07,1119.2,3.91,5.69,138.17,2211.92,8304.9,1.02,41.76,129.44,2388.03,8076.59,9.3962,0.02,329,2212,100.0,10.77,6.356,0
158,35.0012,0.84,100.0,449.44,555.0,1359.18,1114.79,5.48,7.97,194.13,2222.81,8343.72,1.02,41.5,181.95,2387.94,8062.27,9.2753,0.02,331,2223,100.0,14.88,8.8772,0
159,25.0015,0.62,60.0,462.54,536.91,1259.86,1042.78,7.05,9.0,175.17,1915.32,8007.18,0.94,36.58,163.87,2028.16,7870.52,10.8658,0.02,306,1915,84.93,14.24,8.7162,0
160,0.0029,0.0009,100.0,518.67,642.06,1580.22,1393.23,14.62,21.58,553.3,2387.93,9053.32,1.3,47.13,521.49,2387.98,8129.08,8.3918,0.03,392,2388,100.0,39.2,23.5729,0
161,10.0004,0.25,100.0,489.05,605.07,1490.21,1293.03,10.52,15.46,394.12,2318.74,8767.6,1.26,44.92,370.96,2387.93,8122.01,8.5922,0.03,367,2319,100.0,28.72,17.2416,0
162,10.0044,0.25,100.0,489.05,604.12,1487.6,1292.9,10.52,15.46,393.62,2318.69,8781.86,1.26,45.12,371.31,2387.89,8125.52,8.639,0.03,367,2319,100.0,28.72,17.1643,0
163,25.0024,0.6209,60.0,462.54,536.67,1259.0,1038.79,7.05,9.0,175.69,1915.28,7994.82,0.94,36.44,164.37,2028.15,7868.34,10.8356,0.02,306,1915,84.93,14.48,8.5893,0
164,0.0005,0.0001,100.0,518.67,642.03,1582.24,1381.65,14.62,21.57,552.92,2388.01,9046.81,1.3,46.98,520.35,2387.98,8126.93,8.3579,0.03,390,2388,100.0,38.83,23.3056,0
165,9.9988,0.2506,100.0,489.05,603.78,1492.54,1293.43,10.52,15.46,393.5,2318.72,8774.84,1.26,44.99,370.52,2387.87,8122.79,8.6036,0.03,368,2319,100.0,28.58,17.1826,0
166,10.0013,0.25,100.0,489.05,604.4,1493.57,1293.53,10.52,15.46,394.25,2318.7,8761.31,1.26,45.11,371.01,2387.88,8129.35,8.624,0.03,368,2319,100.0,28.74,17.1553,0
167,20.0061,0.7,100.0,491.19,607.12,1467.56,1241.36,9.35,13.61,333.87,2323.76,8713.3,1.07,44.03,314.03,2387.88,8056.28,9.1756,0.02,361,2324,100.0,24.51,14.7196,0
168,35.0072,0.8408,100.0,449.44,554.56,1359.24,1122.2,5.48,7.97,194.26,2222.83,8343.54,1.02,41.64,182.5,2387.95,8062.85,9.3146,0.02,332,2223,100.0,14.86,9.0275,0
169,0.0006,0.0,100.0,518.67,641.65,1586.1,1398.57,14.62,21.58,554.23,2387.99,9048.46,1.3,46.96,521.59,2388.0,8137.36,8.4005,0.03,390,2388,100.0,39.08,23.3397,0
170,0.0007,0.0,100.0,518.67,641.85,1584.59,1390.28,14.62,21.58,553.44,2387.99,9054.14,1.3,47.1,520.78,2387.96,8127.85,8.4065,0.03,388,2388,100.0,39.0,23.4781,0
171,9.9998,0.25,100.0,489.05,604.45,1495.4,1299.94,10.52,15.46,393.7,2318.7,8776.96,1.26,44.95,371.0,2387.92,8129.09,8.5932,0.03,367,2319,100.0,28.56,17.2238,0
172,25.0077,0.6202,60.0,462.54,536.51,1251.39,1033.99,7.05,9.0,176.1,1915.26,8000.96,0.94,36.45,164.34,2028.19,7868.69,10.8836,0.02,306,1915,84.93,14.26,8.5927,0
173,41.9984,0.84,100.0,445.0,549.31,1353.58,1115.23,3.91,5.7,137.63,2211.94,8320.86,1.02,41.63,130.12,2388.05,8073.84,9.3402,0.02,328,2212,100.0,10.74,6.4018,0
174,9.9992,0.25,100.0,489.05,604.29,1491.66,1299.51,10.52,15.46,394.58,2318.73,8772.53,1.26,45.05,371.58,2387.98,8125.7,8.6529,0.03,369,2319,100.0,28.55,17.268,0
175,20.0076,0.7014,100.0,491.19,606.63,1476.13,1235.63,9.35,13.61,333.34,2323.75,8717.64,1.07,43.96,314.41,2387.92,8056.96,9.1933,0.02,363,2324,100.0,24.51,14.7172,0
176,0.002,0.0,100.0,518.67,642.42,1583.99,1390.07,14.62,21.58,553.95,2388.01,9046.63,1.3,47.03,520.47,2387.96,8133.57,8.3899,0.03,390,2388,100.0,39.16,23.2878,0
177,19.9999,0.7011,100.0,491.19,606.63,1472.26,1237.47,9.35,13.61,333.76,2323.77,8709.96,1.07,43.88,314.35,2387.86,8057.58,9.1902,0.02,363,2324,100.0,24.53,14.6337,0
178,35.0062,0.84,100.0,449.44,554.86,1361.43,1118.14,5.48,7.97,193.92,2222.91,8341.49,1.02,41.69,182.6,2387.99,8065.5,9.2727,0.02,332,2223,100.0,14.82,8.9495,0
179,42.0047,0.84,100.0,445.0,549.11,1347.88,1123.64,3.91,5.7,138.42,2211.96,8316.48,1.02,41.81,130.04,2388.03,8080.95,9.329,0.02,328,2212,100.0,10.44,6.4344,0
180,35.0016,0.84,100.0,449.44,555.76,1364.07,1111.2,5.48,7.97,193.45,2222.88,8339.09,1.02,41.49,182.27,2387.92,8067.05,9.2474,0.02,330,2223,100.0,14.88,8.8841,0
181,0.0022,0.0,100.0,518.67,641.86,1580.64,1395.85,14.62,21.58,553.53,2387.94,9048.86,1.3,47.16,522.95,2387.98,8139.7,8.3796,0.03,391,2388,100.0,39.06,23.4657,0
182,25.0042,0.62,60.0,462.54,536.3,1256.6,1038.41,7.05,9.0,175.1,1915.3,8008.44,0.94,36.46,164.87,2028.2,7869.19,10.812,0.02,304,1915,84.93,14.2,8.5322,0
183,25.005,0.6216,60.0,462.54,536.64,1249.78,1043.19,7.05,9.0,175.08,1915.35,8004.19,0.94,36.38,164.41,2028.21,7867.8,10.8596,0.02,304,1915,84.93,14.29,8.6816,0
184,42.005,0.84,100.0,445.0,549.03,1341.25,1116.05,3.91,5.69,138.26,2212.01,8314.56,1.02,41.76,130.02,2388.07,8082.33,9.363,0.02,328,2212,100.0,10.54,6.3293,0
185,9.998,0.2518,100.0,489.05,604.7,1487.83,1304.36,10.52,15.46,394.18,2318.7,8770.5,1.26,44.95,371.75,2387.98,8129.38,8.5802,0.03,368,2319,100.0,28.65,17.1736,0
186,10.0052,0.25,100.0,489.05,604.08,1496.45,1293.11,10.52,15.46,394.45,2318.73,8772.64,1.26,45.2,371.3,2387.96,8126.3,8.6196,0.03,367,2319,100.0,28.62,17.2196,0
187,35.0044,0.841,100.0,449.44,555.08,1362.79,1118.91,5.48,7.97,194.23,2222.82,8337.56,1.02,41.68,182.94,2387.9,8066.0,9.2755,0.02,335,2223,100.0,14.91,8.7422,0
188,20.0048,0.7,100.0,491.19,606.56,1477.88,1237.33,9.35,13.61,334.29,2323.83,8723.68,1.07,44.17,314.56,2387.91,8058.16,9.1698,0.02,363,2324,100.0,24.49,14.8204,0
189,42.0079,0.8419,100.0,445.0,548.76,1345.76,1114.27,3.91,5.7,138.82,2212.0,8311.74,1.02,41.67,130.6,2388.03,8083.82,9.3653,0.02,329,2212,100.0,10.51,6.3467,0
190,10.0042,0.25,100.0,489.05,604.66,1490.27,1289.4,10.52,15.46,394.2,2318.7,8770.12,1.26,45.0,371.31,2387.95,8129.69,8.6015,0.03,369,2319,100.0,28.78,17.153,0
191,42.0059,0.84,100.0,445.0,548.92,1346.81,1113.44,3.91,5.7,138.57,2211.97,8307.98,1.02,41.71,130.21,2388.02,8079.14,9.2945,0.02,328,2212,100.0,10.75,6.2907,0
192,10.0018,0.25,100.0,489.05,604.41,1491.72,1301.44,10.52,15.47,395.29,2318.82,8777.13,1.26,45.33,371.74,2387.99,8129.48,8.5787,0.03,369,2319,100.0,28.69,17.0844,0
193,25.0049,0.62,60.0,462.54,536.6,1258.63,1044.83,7.05,9.0,175.2,1915.26,7995.78,0.94,36.39,165.06,2028.21,7873.02,10.8566,0.02,306,1915,84.93,14.34,8.5716,1
194,10.008,0.2514,100.0,489.05,604.14,1498.7,1309.3,10.52,15.46,395.34,2318.77,8766.13,1.26,45.11,371.37,2387.95,8128.62,8.6049,0.03,368,2319,100.0,28.89,17.2704,1
195,42.0007,0.8413,100.0,445.0,548.81,1343.82,1111.8,3.91,5.7,137.93,2211.94,8314.94,1.02,41.96,130.49,2388.07,8081.77,9.3235,0.02,330,2212,100.0,10.63,6.3835,1
196,0.0019,0.0,100.0,518.67,642.12,1581.08,1394.64,14.62,21.58,554.73,2388.03,9052.72,1.3,47.22,522.57,2388.03,8139.81,8.402,0.03,391,2388,100.0,38.96,23.3917,1
197,19.9981,0.7,100.0,491.19,607.41,1481.08,1244.59,9.35,13.6,333.46,2323.8,8718.24,1.07,43.96,314.15,2387.94,8061.13,9.194,0.02,363,2324,100.0,24.42,14.6526,1
198,25.0019,0.6219,60.0,462.54,536.93,1257.64,1036.17,7.05,9.0,174.88,1915.28,7999.72,0.94,36.35,163.92,2028.22,7862.8,10.8478,0.02,306,1915,84.93,14.34,8.5287,1
199,42.0021,0.8412,100.0,445.0,549.23,1343.17,1118.3,3.91,5.7,137.88,2211.95,8315.24,1.02,41.82,129.48,2388.06,8074.47,9.2917,0.02,331,2212,100.0,10.66,6.3127,1
200,25.0045,0.62,60.0,462.54,536.75,1253.43,1032.68,7.05,9.0,175.47,1915.37,8005.25,0.94,36.47,164.45,2028.27,7859.86,10.8421,0.02,304,1915,84.93,14.48,8.6434,1
201,0.0024,0.0,100.0,518.67,641.85,1583.2,1397.76,14.62,21.58,554.19,2387.98,9049.68,1.3,47.0,521.59,2387.91,8139.36,8.3595,0.03,391,2388,100.0,38.97,23.3957,1
202,35.001,0.8412,100.0,449.44,555.06,1354.17,1109.66,5.48,7.97,194.44,2222.95,8339.66,1.02,41.4,182.51,2388.03,8064.75,9.3025,0.02,332,2223,100.0,14.65,8.9517,1
203,42.0037,0.8404,100.0,445.0,548.94,1353.26,1116.27,3.91,5.69,137.64,2211.97,8326.18,1.02,41.96,129.69,2388.08,8085.69,9.3113,0.02,330,2212,100.0,10.66,6.3265,1
204,42.0005,0.84,100.0,445.0,549.11,1347.56,1115.33,3.91,5.69,138.18,2212.03,8318.21,1.02,41.69,130.25,2388.08,8083.19,9.362,0.02,331,2212,100.0,10.68,6.311,1
205,9.9982,0.2512,100.0,489.05,604.67,1496.68,1295.96,10.52,15.46,394.64,2318.79,8776.21,1.26,45.15,371.74,2387.94,8128.22,8.5551,0.03,368,2319,100.0,28.59,17.1693,1
206,35.0012,0.8416,100.0,449.44,554.8,1358.23,1119.83,5.48,7.97,194.01,2222.85,8343.63,1.02,41.49,182.55,2387.97,8062.67,9.271,0.02,332,2223,100.0,14.92,9.0112,1
207,41.9994,0.84,100.0,445.0,549.02,1347.07,1120.23,3.91,5.69,138.98,2212.04,8311.71,1.02,41.72,130.74,2388.02,8074.96,9.3306,0.02,328,2212,100.0,10.59,6.2639,1
208,25.0036,0.6216,60.0,462.54,536.62,1255.29,1044.89,7.05,9.0,175.84,1915.32,8006.37,0.94,36.47,164.62,2028.23,7867.33,10.8392,0.02,306,1915,84.93,14.17,8.573,1
209,0.0009,0.0,100.0,518.67,642.39,1583.16,1401.8,14.62,21.58,554.7,2387.98,9053.64,1.3,47.23,523.27,2387.95,8145.99,8.429,0.03,394,2388,100.0,39.11,23.4281,1
210,25.0063,0.6205,60.0,462.54,536.7,1257.95,1041.88,7.05,9.0,175.4,1915.33,8002.07,0.94,36.41,164.86,2028.27,7869.6,10.8446,0.02,305,1915,84.93,14.32,8.6213,1
211,10.0068,0.25,100.0,489.05,604.55,1494.3,1307.09,10.52,15.46,394.35,2318.79,8779.87,1.26,45.04,371.62,2387.98,8129.98,8.5945,0.03,369,2319,100.0,28.75,17.2493,1
212,35.002,0.8406,100.0,449.44,555.02,1355.18,1117.9,5.48,7.97,194.11,2222.97,8342.38,1.02,41.5,183.32,2388.01,8068.23,9.3152,0.02,331,2223,100.0,14.8,8.977,1
213,35.0074,0.84,100.0,449.44,555.73,1354.63,1113.96,5.48,7.98,194.94,2222.94,8348.13,1.02,41.64,183.36,2388.05,8069.55,9.2956,0.02,332,2223,100.0,14.96,8.9486,1
214,25.0035,0.62,60.0,462.54,536.59,1261.02,1044.6,7.05,9.01,175.8,1915.37,8011.26,0.94,36.6,164.07,2028.24,7872.1,10.8204,0.02,306,1915,84.93,14.41,8.5856,1
215,42.0022,0.8411,100.0,445.0,549.35,1349.11,1116.37,3.91,5.69,138.78,2211.99,8313.36,1.02,41.98,130.34,2388.06,8082.33,9.2955,0.02,330,2212,100.0,10.61,6.2636,1
216,24.9999,0.6203,60.0,462.54,536.62,1268.2,1041.39,7.05,9.0,175.64,1915.34,8002.48,0.94,36.47,164.85,2028.22,7872.86,10.8151,0.02,305,1915,84.93,14.39,8.6277,1
217,0.002,0.0,100.0,518.67,642.1,1574.14,1398.44,14.62,21.58,554.81,2388.02,9057.94,1.3,47.15,522.64,2388.02,8139.46,8.343,0.03,392,2388,100.0,38.93,23.3649,1
218,0.0009,0.001,100.0,518.67,642.41,1588.9,1394.08,14.62,21.58,555.3,2388.05,9058.65,1.3,47.31,522.71,2388.03,8143.74,8.3718,0.03,391,2388,100.0,39.18,23.5042,1
219,42.0031,0.8415,100.0,445.0,549.13,1348.58,1118.32,3.91,5.69,138.66,2211.99,8321.58,1.02,41.86,130.24,2388.11,8086.2,9.3024,0.02,329,2212,100.0,10.39,6.2597,1
220,20.003,0.7,100.0,491.19,607.17,1481.5,1238.1,9.35,13.6,334.86,2323.85,8727.74,1.07,44.04,314.77,2387.96,8060.29,9.1556,0.02,363,2324,100.0,24.47,14.669,1
221,35.008,0.8419,100.0,449.44,555.22,1354.38,1120.61,5.48,7.97,194.68,2223.01,8346.78,1.02,41.86,183.51,2388.09,8067.12,9.2696,0.02,332,2223,100.0,14.76,8.9688,1
222,42.0007,0.84,100.0,445.0,549.39,1350.21,1109.78,3.91,5.69,138.61,2212.0,8321.04,1.02,41.77,129.9,2388.09,8084.32,9.2734,0.02,330,2212,100.0,10.72,6.4661,1
223,35.005,0.8415,100.0,449.44,555.15,1362.45,1123.52,5.48,7.97,194.58,2222.96,8350.16,1.02,41.7,183.31,2388.06,8071.62,9.2764,0.02,332,2223,100.0,14.9,8.9937,1
224,24.9983,0.6215,60.0,462.54,536.86,1247.88,1040.8,7.05,9.0,175.75,1915.39,8016.25,0.94,36.58,164.51,2028.27,7876.9,10.8248,0.02,306,1915,84.93,14.35,8.619,1
225,25.0019,0.622,60.0,462.54,537.07,1256.43,1040.15,7.05,9.01,176.45,1915.41,8009.7,0.94,36.61,165.11,2028.29,7874.86,10.7836,0.02,308,1915,84.93,14.22,8.6566,1
226,35.0033,0.84,100.0,449.44,555.31,1359.02,1116.75,5.48,7.97,194.78,2223.01,8350.81,1.02,41.68,183.02,2388.04,8067.6,9.2774,0.02,333,2223,100.0,15.02,8.9524,1
227,42.0064,0.84,100.0,445.0,549.19,1345.9,1120.52,3.91,5.69,139.32,2212.01,8328.29,1.02,41.99,131.13,2388.12,8089.98,9.3128,0.02,330,2212,100.0,10.58,6.4738,1
228,35.0026,0.8413,100.0,449.44,554.84,1361.63,1124.26,5.48,7.97,193.55,2223.0,8353.37,1.02,41.61,183.22,2388.05,8070.09,9.2305,0.02,332,2223,100.0,14.77,8.9568,1
229,10.0033,0.25,100.0,489.05,604.28,1495.44,1304.71,10.52,15.46,395.3,2318.82,8780.88,1.26,45.25,372.33,2388.01,8136.93,8.5775,0.03,368,2319,100.0,28.72,17.3188,1
230,34.999,0.84,100.0,449.44,555.1,1365.81,1122.93,5.48,7.97,194.78,2222.96,8356.18,1.02,41.9,183.4,2388.07,8065.63,9.2427,0.02,332,2223,100.0,15.02,8.8697,1
231,41.9988,0.84,100.0,445.0,548.74,1351.69,1117.09,3.91,5.69,138.88,2212.01,8321.42,1.02,41.82,130.59,2388.13,8088.14,9.2772,0.02,330,2212,100.0,10.76,6.2223,1
232,42.0025,0.8402,100.0,445.0,549.02,1343.71,1129.49,3.91,5.7,138.89,2212.06,8321.72,1.02,41.79,130.29,2388.14,8087.74,9.3112,0.02,330,2212,100.0,10.63,6.3147,1
233,10.0044,0.2508,100.0,489.05,604.47,1492.75,1300.57,10.52,15.46,396.39,2318.88,8788.95,1.26,45.27,373.07,2388.0,8141.75,8.6214,0.03,368,2319,100.0,28.88,17.299,1
234,42.0031,0.8405,100.0,445.0,548.84,1351.75,1118.01,3.91,5.7,138.8,2212.09,8321.66,1.02,41.88,130.16,2388.16,8093.12,9.2614,0.02,330,2212,100.0,10.74,6.3364,1
235,42.004,0.8403,100.0,445.0,549.08,1347.71,1116.15,3.91,5.69,138.81,2212.06,8315.92,1.02,41.81,130.96,2388.12,8089.7,9.27,0.02,330,2212,100.0,10.59,6.3281,1
236,0.0018,0.0019,100.0,518.67,642.25,1580.69,1397.0,14.62,21.58,556.18,2388.03,9062.66,1.3,47.29,523.99,2388.05,8143.0,8.3348,0.03,390,2388,100.0,39.1,23.5498,1
237,25.0028,0.6208,60.0,462.54,536.68,1254.04,1040.96,7.05,9.0,175.54,1915.45,8014.38,0.94,36.45,164.93,2028.3,7874.62,10.8332,0.02,304,1915,84.93,14.41,8.6109,1
238,20.0044,0.7,100.0,491.19,606.95,1483.96,1245.64,9.35,13.6,335.17,2323.94,8731.97,1.08,44.17,315.69,2388.02,8070.89,9.1368,0.02,363,2324,100.0,24.7,14.6779,1
239,0.0014,0.0008,100.0,518.67,641.58,1586.47,1403.66,14.62,21.58,557.31,2388.03,9066.04,1.3,47.19,524.63,2388.03,8147.55,8.351,0.03,392,2388,100.0,39.17,23.4656,1
240,35.005,0.8401,100.0,449.44,555.61,1362.84,1120.5,5.48,7.97,194.77,2223.05,8356.51,1.02,41.73,183.71,2388.08,8072.6,9.2702,0.02,335,2223,100.0,15.06,8.968,1
241,41.9982,0.8407,100.0,445.0,549.75,1351.79,1119.29,3.91,5.69,138.32,2212.07,8325.25,1.02,41.59,130.46,2388.16,8094.81,9.2752,0.02,332,2212,100.0,10.43,6.2989,1
242,20.0,0.7012,100.0,491.19,606.93,1478.18,1244.36,9.35,13.61,335.83,2323.95,8731.18,1.08,44.31,315.52,2388.1,8063.72,9.1387,0.02,362,2324,100.0,24.71,14.8534,1
243,0.0028,0.0,100.0,518.67,642.16,1587.19,1404.27,14.62,21.58,556.56,2388.04,9066.86,1.3,47.21,524.44,2388.07,8140.45,8.3661,0.03,391,2388,100.0,39.11,23.4598,1
244,41.9994,0.8415,100.0,445.0,549.61,1343.89,1125.23,3.91,5.7,138.95,2212.02,8327.99,1.03,42.14,130.94,2388.18,8090.46,9.2814,0.02,329,2212,100.0,10.79,6.4225,1
245,19.9996,0.7,100.0,491.19,606.84,1485.52,1246.53,9.35,13.61,336.56,2323.91,8722.87,1.08,44.36,315.83,2388.06,8067.44,9.1293,0.02,364,2324,100.0,24.6,14.8015,1
246,25.006,0.62,60.0,462.54,536.18,1262.56,1046.22,7.05,9.0,175.62,1915.47,8012.27,0.94,36.52,164.91,2028.37,7877.71,10.8329,0.02,305,1915,84.93,14.25,8.6241,1
247,35.0049,0.8419,100.0,449.44,555.67,1365.25,1127.28,5.48,7.97,195.1,2223.01,8350.11,1.03,41.66,183.08,2388.07,8078.42,9.2119,0.02,333,2223,100.0,15.05,9.0054,1
248,25.0046,0.6215,60.0,462.54,536.42,1252.79,1039.07,7.05,9.0,175.95,1915.45,8012.72,0.94,36.47,164.92,2028.36,7877.42,10.8142,0.02,307,1915,84.93,14.36,8.6125,1
249,42.0024,0.8409,100.0,445.0,548.95,1346.85,1118.97,3.91,5.69,140.21,2212.07,8324.3,1.02,41.77,130.68,2388.17,8093.56,9.2824,0.02,330,2212,100.0,10.68,6.3449,1
250,35.0048,0.84,100.0,449.44,554.89,1357.53,1122.6,5.48,7.97,195.61,2223.07,8355.65,1.03,41.7,184.67,2388.24,8076.85,9.2412,0.02,334,2223,100.0,15.0,9.0137,1
251,0.0011,0.0,100.0,518.67,642.43,1583.35,1401.61,14.62,21.58,557.28,2388.11,9066.92,1.3,47.28,525.11,2388.08,8150.51,8.3099,0.03,392,2388,100.0,39.23,23.5784,1
252,42.0004,0.8408,100.0,445.0,549.18,1345.19,1116.2,3.91,5.69,139.2,2212.11,8319.91,1.02,41.89,130.67,2388.16,8093.13,9.2582,0.02,329,2212,100.0,10.86,6.4285,1
253,19.9993,0.7,100.0,491.19,606.87,1480.59,1247.82,9.35,13.61,336.23,2324.03,8730.45,1.08,44.26,316.19,2388.12,8073.49,9.1191,0.02,365,2324,100.0,24.54,14.8216,1
254,10.0058,0.25,100.0,489.05,604.66,1499.83,1309.53,10.52,15.46,396.52,2318.94,8785.19,1.26,45.42,373.41,2388.11,8146.93,8.58,0.03,369,2319,100.0,28.71,17.2996,1
255,35.0069,0.84,100.0,449.44,555.72,1353.47,1123.29,5.48,7.97,195.37,2223.04,8352.55,1.03,41.75,183.24,2388.16,8075.19,9.2251,0.02,333,2223,100.0,14.9,8.9047,1
256,35.0016,0.84,100.0,449.44,554.96,1364.67,1131.27,5.48,7.97,195.66,2223.11,8354.94,1.03,41.68,184.02,2388.19,8071.16,9.2521,0.02,334,2223,100.0,14.71,8.9058,1
